item_id,item_type,source,url,author,title,content,item_pub_time,tags,cmt_cnt,fav_cnt,gmt_create,exinfo1,exinfo2
u210588-feed-73178-1-1,opinion,P2P理财,http://licai.p2peye.com/u210588/feed-73178-1-1.html,xingyuehaofan,,"#r##n#                                            机智如我#n#累计投资上百个平台,全身而退#n##r##n#                                                        ",2016-02-25 10:35:27,,1,0,,,
u357903-feed-44008-1-1,opinion,P2P理财,http://licai.p2peye.com/u357903/feed-44008-1-1.html,wayne2016,,"#r##n#                                            duolibox.com多利宝平台大家有了解吗？投了几百块进去。#r##n#                                                        ",2016-01-18 22:42:00,,1,0,,,
u292175-feed-986-1-1,opinion,P2P理财,http://licai.p2peye.com/u292175/feed-986-1-1.html,李小虎,,"#r##n#                                            常在河边走、哪能不湿鞋、网贷p2p心态很重要。#r##n#                                                        ",2015-10-28 14:04:25,,1,0,,,
u365283-feed-61419-1-1,opinion,P2P理财,http://licai.p2peye.com/u365283/feed-61419-1-1.html,yuhongmei,,"#r##n#                                            因有购车预期，所以以投短标和活期标为主，所以投资收益不高。#r##n#                                                        ",2016-02-14 16:46:04,,1,0,,,
u111719-feed-9453-1-1,opinion,P2P理财,http://licai.p2peye.com/u111719/feed-9453-1-1.html,mori0915,,"#r##n#                                            大家觉得世纪贷  安贷宝怎么样 都是持仓平台  利率不错 不过不干加投啊#r##n#                                                        ",2015-12-02 12:28:06,,1,0,,,
u327755-feed-15195-1-1,opinion,P2P理财,http://licai.p2peye.com/u327755/feed-15195-1-1.html,佳哥,,"#r##n#                                            投友们请多多指点！#r##n#                                                        ",2015-12-12 19:02:42,,0,0,,,
u318131-feed-4848-1-1,opinion,P2P理财,http://licai.p2peye.com/u318131/feed-4848-1-1.html,youdang825,,"#r##n#                                            我投资了中兴财富#r##n#                                                        ",2015-11-09 10:48:05,,1,0,,,
u31002-feed-55027-1-1,opinion,P2P理财,http://licai.p2peye.com/u31002/feed-55027-1-1.html,drf1982,,"#r##n#                                            #n#e租宝出事，假标自融，90万投资人上当。黄鹤财富出事，还是刚被评选湖北武汉最透明平台。这么多的平台出事，我们是否应该反思，该投怎么样的平台！反思，反思，再反思。信用标可以投吗？风险太大了，人跑了啥都没有。大额抵押可以投吗？光处理大额抵押物就需要相当长的时间了。有理财产品的平台可以投吗？这些平台其实都是没有资质发理财产品的。还有什么平台可以投呢？小额抵押的车贷平台还可以投#r##n#                                                        ",2016-02-03 10:04:07,,1,0,,,
u45670-feed-4340-1-1,opinion,P2P理财,http://licai.p2peye.com/u45670/feed-4340-1-1.html,水自闲,,"#r##n#                                            摘要：江苏省出台首个《网络借贷平台巡查制度(征求意见稿)》，将潜在“跑路”平台扼杀在萌芽状态。#n##n#11月5日，在江苏省互联网金融协会加强自律管理研讨会上，江苏省互联网金融协会、省金融办出台了《网络借贷平台巡查制度(征求意见稿)》(以下简称《巡 查制度》)。据了解，未来协会将依据《巡查制度》对一些可疑网贷平台进行检查和警示，及时发现并处置各类突发事件，力图将P2P行业中最令人担心的“跑 路”等违规现象扼杀在萌芽状态。这项巡查制度的制订，在国内尚属首次。#n#资料补充：#n##n#10月21日，江苏省互联网金融协会发布《P2P平台企业收费规定指导意见(征求意见稿)》 (以下简称收费意见稿)，这也是全国范围内的首个P2P平台收费标准。收费意见稿从利息管理费、借款管理费、会员管理费等各个方面，给出了具体的数字标 准。江苏省互联网金融协会秘书长陆珉峰表示，这一标准的正式落地，将能使投资者清晰了解平台的收费及自己须负担的成本情况。#r##n#                                                        ",2015-11-06 20:39:52,,1,0,,,
u320858-feed-8439-1-1,opinion,P2P理财,http://licai.p2peye.com/u320858/feed-8439-1-1.html,yogaqq116,,"#r##n#                                            投资P2P马山快一年了，目前还没有中雷，希望能平稳过冬.....#r##n#                                                        ",2015-11-24 00:15:30,,1,0,,,
u335217-feed-14946-1-1,opinion,P2P理财,http://licai.p2peye.com/u335217/feed-14946-1-1.html,基哥,,"#r##n#                                            精心挑选#r##n#                                                        ",2015-12-11 23:54:12,,0,0,,,
u154812-feed-112-1-1,opinion,P2P理财,http://licai.p2peye.com/u154812/feed-112-1-1.html,不知魏晋,,"#r##n#                                            我的投资组合#r##n#                                                        ",2015-10-26 10:33:49,,0,0,,,
u300217-feed-494-1-1,opinion,P2P理财,http://licai.p2peye.com/u300217/feed-494-1-1.html,satan4585,,"#r##n#                                            吐槽：为什么只能发500个字。我承认我有时候比较啰嗦，但是500个字也太少了吧。有的时候就是想跟大家分享，结果到字数了，要不重头到尾仔仔细细的看一遍，能删就删；要不就是发好几个。。。咱别跟微博学啊，一定要有自己的特色#r##n#                                                        ",2015-10-27 13:24:05,,1,0,,,
u210588-feed-18031-1-1,opinion,P2P理财,http://licai.p2peye.com/u210588/feed-18031-1-1.html,xingyuehaofan,,"#r##n#                                            连续上涨多天.持续减仓,降低风险#r##n#                                                        ",2015-12-17 12:28:21,,0,0,,,
u358571-feed-45171-1-1,opinion,P2P理财,http://licai.p2peye.com/u358571/feed-45171-1-1.html,wangdaibaba,,"#r##n#                                             上#r##n#                                                        ",2016-01-20 15:12:28,,0,0,,,
u45670-feed-3191-1-1,opinion,P2P理财,http://licai.p2peye.com/u45670/feed-3191-1-1.html,水自闲,,"#r##n#                                            人一定要问清三个问题，第一你有什么，第二你要什么，第三你能放弃什么。对于多数人而言：有什么，很容易评价自己的现状；要什么，内心也有明确的想法；最难的是，不知道或不敢放弃什么---这点恰能决定你想要的东西能否真正实现，没有人可以不放弃就得到一切。#n#    放弃，有时候比争取还要困难，因为放弃也是一种选择。放弃的最高境界是不后悔。做任何事情都要付出成本，人生最大的成本不是金钱和时间，而是机会。一个越是什么也不愿意放弃，就越容易错过人行中最宝贵的机会。#r##n#                                                        ",2015-11-03 21:07:26,,0,0,,,
u338225-feed-26745-1-1,opinion,P2P理财,http://licai.p2peye.com/u338225/feed-26745-1-1.html,3117318587,,"#r##n#                                            分散风险小#n##r##n#                                                        ",2015-12-30 11:22:21,,0,0,,,
u210588-feed-3194-1-1,opinion,P2P理财,http://licai.p2peye.com/u210588/feed-3194-1-1.html,xingyuehaofan,,"#r##n#                                            专业扫雷三十年,从来没中雷.包括弈飞中的浩亚达,我都躲过了.就是这么机智#r##n#                                                        ",2015-11-03 21:34:23,,0,0,,,
u319011-feed-4987-1-1,opinion,P2P理财,http://licai.p2peye.com/u319011/feed-4987-1-1.html,yaobojie,,"#r##n#                                            投资中兴财富#r##n#                                                        ",2015-11-09 17:03:58,,0,0,,,
u31002-feed-55020-1-1,opinion,P2P理财,http://licai.p2peye.com/u31002/feed-55020-1-1.html,drf1982,,"#r##n#                                            e租宝出事，假标自融，90万投资人上当。黄鹤财富出事，还是刚被评选湖北武汉最透明平台。这么多的平台出事，我们是否应该反思，该投怎么样的平台！反思，反思，再反思。信用标可以投吗？风险太大了，人跑了啥都没有。大额抵押可以投吗？光处理大额抵押物就需要相当长的时间了。有理财产品的平台可以投吗？这些平台其实都是每月资质发理财产品的。还有什么平台可以投呢？小额抵押的车贷平台还可以投。想不明白的再好好想想。#r##n#                                                        ",2016-02-03 09:58:08,,0,1,,,
u335420-feed-15484-1-1,opinion,P2P理财,http://licai.p2peye.com/u335420/feed-15484-1-1.html,woo.cola,,"#r##n#                                            网信理财、金融工场#r##n#                                                        ",2015-12-13 16:16:06,,0,0,,,
u338225-feed-26750-1-1,opinion,P2P理财,http://licai.p2peye.com/u338225/feed-26750-1-1.html,3117318587,,"#r##n#                                            分散投资 风险小小地#r##n#                                                        ",2015-12-30 11:24:15,,0,0,,,
u27181-feed-13441-1-1,opinion,P2P理财,http://licai.p2peye.com/u27181/feed-13441-1-1.html,tuboshenying,,"#r##n#                                            365易贷 人人贷 积木盒子 绿能宝#r##n#                                                        ",2015-12-09 20:03:13,,0,0,,,
u300217-feed-491-1-1,opinion,P2P理财,http://licai.p2peye.com/u300217/feed-491-1-1.html,satan4585,,"#r##n#                                            天眼有理财功能了，必须支持。个人观点，非喜勿喷，抛砖引玉，贻笑大方。小弟刚投资P2P几个月的时间，以前一直在炒股，有赚有亏，现在总体还好。在P2P如雨后春笋般生长的黄金时代的那两年，我一直都没有参与，听到的不是爆雷就是跑路，从上咸Bank到国湘资本和泛亚。我承认我是一个谨慎过头的人，在这个行业归于理性发展、正规化运营的今天，我才可以完全放心的参与进去。这个行业考验的就是全体参与的社会人的道德和素质以及欲望和贪念，踩雷的投资者大多数趋于高利，这无可厚非，毕竟进化论也可以看出物种进化就是趋利的。所以，在高利的诱惑下，作为投资人的我们应该不要盲目冲动的投资，更要仔细认真的研究平台、标的，有效的避免不必要的损失。最后小弟想说的就是：作为投资人，咱们一定要存有一些包容和冷静。现在一有风吹草动，投资人就会鹤唳风声，作为投资人更要冷静、客观、包容的去看待这些问题。不只是国家要维护互金秩序，咱们投资人同样要维护互金秩序！这样咱们投资人才有良好的投资环境。最后祝各位投资顺利、顺颂商祺、生活愉快、合家美满。#r##n#                                                        ",2015-10-27 13:21:28,,0,1,,,
u365283-feed-60812-1-1,opinion,P2P理财,http://licai.p2peye.com/u365283/feed-60812-1-1.html,yuhongmei,,"#r##n#                                            我投资，我快乐！#r##n#                                                        ",2016-02-13 20:15:18,,0,0,,,
u210588-feed-35713-1-1,opinion,P2P理财,http://licai.p2peye.com/u210588/feed-35713-1-1.html,xingyuehaofan,,"#r##n#                                            了#r##n#                                                        ",2016-01-10 13:22:54,,0,0,,,
u111719-feed-12949-1-1,opinion,P2P理财,http://licai.p2peye.com/u111719/feed-12949-1-1.html,mori0915,,"#r##n#                                            当我们无能为力于某件事的时候，就坐下来，静静等待#r##n#                                                        ",2015-12-09 09:18:37,,0,0,,,
u338225-feed-28057-1-1,opinion,P2P理财,http://licai.p2peye.com/u338225/feed-28057-1-1.html,3117318587,,"#r##n#                                            今天投了票金所84天年化9.28%#r##n#                                                        ",2015-12-31 17:16:14,,0,0,,,
u340415-feed-19864-1-1,opinion,P2P理财,http://licai.p2peye.com/u340415/feed-19864-1-1.html,yunna63,,"#r##n#                                            新人，来学习#r##n#                                                        ",2015-12-20 13:30:12,,0,0,,,
u318131-feed-7537-1-1,opinion,P2P理财,http://licai.p2peye.com/u318131/feed-7537-1-1.html,youdang825,,"#r##n#                                            不管你们怎么看，我还是相信自己选择中兴财富#r##n#                                                        ",2015-11-18 10:11:12,,0,0,,,
u334165-feed-19874-1-1,opinion,P2P理财,http://licai.p2peye.com/u334165/feed-19874-1-1.html,voerte,,"#r##n#                                            好多平台前十大借款人占比都超过20%你们怎么看。#r##n#                                                        ",2015-12-20 13:43:11,,0,0,,,
u210588-feed-164-1-1,opinion,P2P理财,http://licai.p2peye.com/u210588/feed-164-1-1.html,xingyuehaofan,,"#r##n#                                            活期一部分,定期一部分#n#有风投和上市背景的一部分#n#利息和活动比较高的很小一部分.#r##n#                                                        ",2015-10-26 14:21:39,,0,0,,,
u350679-feed-32676-1-1,opinion,P2P理财,http://licai.p2peye.com/u350679/feed-32676-1-1.html,sujp,,"#r##n#                                            fenxiang#r##n#                                                        ",2016-01-06 23:57:57,,0,0,,,
u355601-feed-71056-1-1,opinion,P2P理财,http://licai.p2peye.com/u355601/feed-71056-1-1.html,大不列颠果果,,"#r##n#                                                   相对于银行理财，本人投资更倾向于互联网金融理财，一个好的平台不仅收益到、最重要的是安全。 刚刚毕业一两年，还未摆脱乱花钱的习惯，有时候就要去活期里拿钱用（羞愧）~~#n#　　接触互联网金融的时间快2年了，大学的时候就有过了解，投资的时间1年多，接触了挺久才敢做投资的。现在维持平均利率在12%左右，现在各大平台的利率在慢慢的降低，有时候会觉得自己的平均利率有些高了，可能以后会降低自己的平均利率。#n#　　我投资的平台基本上对互联网金融有了解的投资人都会知道，这些公信力较高的平台其实在侧面也说明了平台实力较强，当然我自己也会去查资料，但是在选择平台钱，我大都会在网贷雷达上，看看其他投资人投资交流推荐的平台，再从中筛选我自己更看好的平台，也是自己变相犯懒的一种方法吧~~~#n#　　各位大神多多关照，可以多推荐推荐平台，多多分享投资组合，我也可以多借鉴借鉴~~ #r##n#                                                        ",2016-02-23 16:19:29,,0,0,,,
u333847-feed-28584-1-1,opinion,P2P理财,http://licai.p2peye.com/u333847/feed-28584-1-1.html,闻武斌,,"#r##n#                                            理财记账时　等额本息结算提现了　　而本金不减少#r##n#                                                        ",2016-01-01 19:39:00,,0,0,,,
u327755-feed-8622-1-1,opinion,P2P理财,http://licai.p2peye.com/u327755/feed-8622-1-1.html,佳哥,,"#r##n#                                            分享#r##n#                                                        ",2015-11-24 20:23:14,,0,0,,,
u338225-feed-32946-1-1,opinion,P2P理财,http://licai.p2peye.com/u338225/feed-32946-1-1.html,3117318587,,"#r##n#                                            分散投资很重要#r##n#                                                        ",2016-01-07 10:59:03,,0,0,,,
u338225-feed-17573-1-1,opinion,P2P理财,http://licai.p2peye.com/u338225/feed-17573-1-1.html,3117318587,,"#r##n#                                            考虑了好长时间 终于下手了 感觉还不错#r##n#                                                        ",2015-12-16 15:13:20,,0,0,,,
u143539-feed-10902-1-1,opinion,P2P理财,http://licai.p2peye.com/u143539/feed-10902-1-1.html,小黄豆,,"#r##n#                                            前一阵子都在说资产荒，其实到了年底，随着问题平台爆发，投资人也是资金回笼较为严重，这个时候，作为中等平台更应该多曝光，增加品牌知名度，比如多参加活动，等来年更好的吸引投资人。#r##n#                                                        ",2015-12-04 18:51:25,,0,0,,,
u210588-feed-32170-1-1,opinion,P2P理财,http://licai.p2peye.com/u210588/feed-32170-1-1.html,xingyuehaofan,,"#r##n#                                            人人人人#r##n#                                                        ",2016-01-06 11:49:07,,0,0,,,
u318534-feed-9921-1-1,opinion,P2P理财,http://licai.p2peye.com/u318534/feed-9921-1-1.html,fandandan,,"#r##n#                                            网贷有风险，投资需谨慎！#r##n#                                                        ",2015-12-03 08:43:54,,0,0,,,
u201903-feed-27330-1-1,opinion,P2P理财,http://licai.p2peye.com/u201903/feed-27330-1-1.html,znz,,"#r##n#                                            发一个#r##n#                                                        ",2015-12-30 21:08:19,,0,0,,,
u333847-feed-26824-1-1,opinion,P2P理财,http://licai.p2peye.com/u333847/feed-26824-1-1.html,闻武斌,,"#r##n#                                            我投资了3个月的标　第1个月利息来了　如何记账呀　请指点#r##n#                                                        ",2015-12-30 13:15:24,,0,0,,,
u327755-feed-21926-1-1,opinion,P2P理财,http://licai.p2peye.com/u327755/feed-21926-1-1.html,佳哥,,"#r##n#                                            欢迎指点，交流！#r##n#                                                        ",2015-12-23 17:02:07,,0,0,,,
u143539-feed-31698-1-1,opinion,P2P理财,http://licai.p2peye.com/u143539/feed-31698-1-1.html,小黄豆,,"#r##n#                                            有利网也是花边不断，持观望态度，天眼的新出的加息特权成为我目前主要投资的对象#r##n#                                                        ",2016-01-05 17:31:49,,0,0,,,
u307614-feed-8403-1-1,opinion,P2P理财,http://licai.p2peye.com/u307614/feed-8403-1-1.html,汪妖姬,,"#r##n#                                            流动性风险是持有资金不足以应对到期债务所引起的，普遍存在于金融行业。对P2P平台而言，流动性风险也是最大的潜在风险，一般集中在10月—次年2月。为什么呢?从平台来说，很多产品是按月付息，到了年底需要一次性还本，从而增加平台资金压力;从投资人来看，年底难免会有很多资金结算核算事务，这段时间往往只收钱、不放钱，有极大的资金回流需求。这两点碰到一起，就会导致平台资金吃紧，引发流动性风险。这个时期，如果平台资金实力不足，难以应对大批量的提现，就很容易倒下。因此建议投资人在选择平台的时候，留意平台的资质背景、股东背景、资本实力等，以避开雷区。#r##n#                                                        ",2015-11-23 17:13:42,,0,0,,,
u210588-feed-54956-1-1,opinion,P2P理财,http://licai.p2peye.com/u210588/feed-54956-1-1.html,xingyuehaofan,,"#r##n#                                            已经撤出所有网贷平台,包括网贷基金,暂时在货币基金和指数基金过冬.看网贷行业发展再决定是否继续投资.一年来累计投资上百个平台.收益率百分之15左右,没有中雷.#n#本金安全才是第一位,切记.#r##n#                                                        ",2016-02-03 09:17:37,,0,0,,,
u111719-feed-10418-1-1,opinion,P2P理财,http://licai.p2peye.com/u111719/feed-10418-1-1.html,mori0915,,"#r##n#                                            投资是个动脑子的活计，遇事要冷静，信息分析要理智  信谣传谣的死的格外快  为啥呢 请看股市#r##n#                                                        ",2015-12-04 09:26:55,,0,0,,,
u163281-feed-72921-1-1,opinion,P2P理财,http://licai.p2peye.com/u163281/feed-72921-1-1.html,13854089963,,"#r##n#                                            qq#r##n#                                                        ",2016-02-25 00:52:05,,0,0,,,
u325345-feed-7902-1-1,opinion,P2P理财,http://licai.p2peye.com/u325345/feed-7902-1-1.html,羊二蛋,,"#r##n#                                            刚开始玩#r##n#                                                        ",2015-11-19 14:37:36,,0,0,,,
u143539-feed-8695-1-1,opinion,P2P理财,http://licai.p2peye.com/u143539/feed-8695-1-1.html,小黄豆,,"#r##n#                                            新投资了一个平台，刚获得了融资，在天眼上推广也挺大的#r##n#                                                        ",2015-11-25 13:49:08,,1,0,,,
u338225-feed-26104-1-1,opinion,P2P理财,http://licai.p2peye.com/u338225/feed-26104-1-1.html,3117318587,,"#r##n#                                            网贷有风险，理财需谨慎#r##n#                                                        ",2015-12-29 15:16:20,,1,0,,,
u321116-feed-4857-1-1,opinion,P2P理财,http://licai.p2peye.com/u321116/feed-4857-1-1.html,小火炉,,"#r##n#                                            我在中兴财富投资了几个月 回款及时  #r##n#                                                        ",2015-11-09 10:52:59,,1,0,,,
u326964-feed-8378-1-1,opinion,P2P理财,http://licai.p2peye.com/u326964/feed-8378-1-1.html,lefly,,"#r##n#                                            投资网贷已经有半年了，其实就是一个网贷小白，在踏入网贷之前我有半年处于观察期，我看过到太多的喜和悲，但是我还是决然的进入这个行业，有朋友问我为什么？因为我看好这个行业，银行再也不会独大了。我感知着网贷“一半是火焰，一半是海洋”的疯狂扩张。我有自己的一整套网贷方法，也许是我投得不多心态很好。我不会过度追求高收益，随着国内经济下行，加之央行近段时间来的频频降息政策，平台的收益率也在逐渐随着市场利率化而下降。现在平台利率普遍为10-15%左右，投资人可以选择比较正规的平台。不跟“有名”平台，许多平台为了吸引投资人的注意都会采取夸大宣传的手段。投资人一定不能盲目轻信这些宣传，还是要自己仔细的了解平台的风控能力到底如何。从平台模式上开始选择，一般银行系、国资系以及有抵押物的P2P平台安全性相对较高。小心驶得万年船，我认为网贷时时都是有风险的，不是投几次没在踩雷就说明p2p风险小，每投一个平台一定要仔细考查，在网贷中不能放松心态。虽然我也就投了一到两万，但是我也是时时关注着网贷平台的动向，一有不对立马撤资。#n#　　投资一定要跟着大家学习，不能一个人闷着，要多了解别人投了些什么#r##n#                                                        ",2015-11-23 15:17:58,,0,0,,,
u210588-feed-54481-1-1,opinion,P2P理财,http://licai.p2peye.com/u210588/feed-54481-1-1.html,xingyuehaofan,,"#r##n#                                            呵呵#r##n#                                                        ",2016-02-02 15:55:36,,0,0,,,
u210588-feed-30713-1-1,opinion,P2P理财,http://licai.p2peye.com/u210588/feed-30713-1-1.html,xingyuehaofan,,"#r##n#                                            (⊙o⊙)….#r##n#                                                        ",2016-01-04 18:44:14,,1,0,,,
u155972-feed-190-1-1,opinion,P2P理财,http://licai.p2peye.com/u155972/feed-190-1-1.html,p2ptouzi,,"#r##n#                                            新平台持续关注中。。#r##n#                                                        ",2015-10-26 14:51:31,,0,0,,,
u323632-feed-8442-1-1,opinion,P2P理财,http://licai.p2peye.com/u323632/feed-8442-1-1.html,hpfqgc,,"#r##n#                                            今天开始再试投五个平台：翼龙贷、365易贷、一起好、易通贷、微贷网。#r##n#                                                        ",2015-11-24 01:30:41,,1,0,,,
u210588-feed-24321-1-1,opinion,P2P理财,http://licai.p2peye.com/u210588/feed-24321-1-1.html,xingyuehaofan,,"#r##n#                                            因为信任,所以简单.#r##n#                                                        ",2015-12-27 10:33:10,,0,0,,,
u233153-feed-5-1-1,opinion,P2P理财,http://licai.p2peye.com/u233153/feed-5-1-1.html,莫寒,,"#r##n#                                            投资网贷半年多，感觉还好，大家看下我的投资组合，提一些意见哈！#r##n#                                                        ",2015-10-24 00:43:44,,0,0,,,
u154812-feed-7432-1-1,opinion,P2P理财,http://licai.p2peye.com/u154812/feed-7432-1-1.html,不知魏晋,,"#r##n#                                            最近在专业薅羊毛？你们想看吗？？今日再新增铜掌柜，上市公司中来股份投资的平台！！！么么哒！！#r##n#                                                        ",2015-11-17 15:59:51,,0,0,,,
u322234-feed-25097-1-1,opinion,P2P理财,http://licai.p2peye.com/u322234/feed-25097-1-1.html,静好,,"#r##n#                                            投资了易bank（利率：8%~12%,口碑：4.3） 6,000.00元，资产占比：100%#r##n#                                                        ",2015-12-28 13:43:20,,0,0,,,
u210588-feed-67083-1-1,opinion,P2P理财,http://licai.p2peye.com/u210588/feed-67083-1-1.html,xingyuehaofan,,"#r##n#                                            动起来#r##n#                                                        ",2016-02-20 12:26:53,,0,0,,,
u210588-feed-21005-1-1,opinion,P2P理财,http://licai.p2peye.com/u210588/feed-21005-1-1.html,xingyuehaofan,,"#r##n#                                            有的人质疑我说的大平台不安全#n#然后我就让他去投小平台,高息的,没任何背景和托管的#n#现在的人,真是好坏不分#n#我并没有说大平台百分百安全,只是比较靠谱而已#n#如果百分百安全,谁还在银行存钱啊#n#真是的.╮(╯▽╰)╭智商不够,请充值啊亲#r##n#                                                        ",2015-12-22 12:20:11,,0,0,,,
u174509-feed-73231-1-1,opinion,P2P理财,http://licai.p2peye.com/u174509/feed-73231-1-1.html,luyang20000,,"#r##n#                                            各位投友，如果大家想要找安全可靠的羊毛的话，可以找我注明p2p加微信号luyang20000，支付宝返现，有什么疑问也可以找我，保证有问必答。#r##n#                                                        ",2016-02-25 11:00:46,,0,0,,,
u321132-feed-4865-1-1,opinion,P2P理财,http://licai.p2peye.com/u321132/feed-4865-1-1.html,memeda123,,"#r##n#                                            我投资了中兴财富！#r##n#                                                        ",2015-11-09 11:00:43,,0,0,,,
u320858-feed-20761-1-1,opinion,P2P理财,http://licai.p2peye.com/u320858/feed-20761-1-1.html,yogaqq116,,"#r##n#                                            基本就这个样子过冬了，老毛保佑我继续无雷.......#r##n#                                                        ",2015-12-21 21:11:19,,0,0,,,
u330324-feed-17178-1-1,opinion,P2P理财,http://licai.p2peye.com/u330324/feed-17178-1-1.html,hbb360,,"#r##n#                                            看看有没有你投过的，谈谈感受#r##n#                                                        ",2015-12-15 22:31:43,,0,0,,,
u361382-feed-73761-1-1,opinion,P2P理财,http://licai.p2peye.com/u361382/feed-73761-1-1.html,躲过的屋檐,,"#r##n#                                                   坎坎坷坷这一年，股票没了2万多，停牌出来就6个板，后来接触到互联网金融理财理财，线下的我钱太少，人家也看不上，线上的还不错，因为之前玩股票太激进，现在理财也变得保守了点。#n#　　分析了好多网站，在贷出去多赚，从小白变成了大白，慢慢也了解了怎么判断平台，看到这么高的收益我心也犹豫。#n#　　后来，还是觉得鸡蛋不能放在一个篮子里，正好又一次看到懒财主是P2F投资理财平台，就进去了解了下。觉得这个模式不错，分散性投资，而且貌似比较透明。其实、最重要的是收益率高，而且还活期；果断去试水， 刚开始投资了投资了一些，满满就觉得还不错，就变成了重仓。#n#　　我的朋友们都说我投资分布太散了，其实我觉得是、多试试每个平台，才能选出适合自己的，分享出来，大伙儿参考参考~ #r##n#                                                        ",2016-02-25 17:27:11,,0,0,,,
u210588-feed-67451-1-1,opinion,P2P理财,http://licai.p2peye.com/u210588/feed-67451-1-1.html,xingyuehaofan,,"#r##n#                                            百分之七十以上活期#n#将流动性做到极致.#n#平台是否安全和利率没太大关系,但高息危险性更大点#n#平台是否安全和时间长短无关,但时间短更容易撤出#n#如果认同,可以参考#n#如果不认同,请不要攻击我..走开走开,不欢迎你哈#r##n#                                                        ",2016-02-20 20:15:12,,1,0,,,
u143539-feed-264-1-1,opinion,P2P理财,http://licai.p2peye.com/u143539/feed-264-1-1.html,小黄豆,,"#r##n#                                            是橙色是#r##n#                                                        ",2015-10-26 16:48:10,,0,0,,,
u329279-feed-9085-1-1,opinion,P2P理财,http://licai.p2peye.com/u329279/feed-9085-1-1.html,renchao,,"#r##n#                                            刚入网贷#r##n#                                                        ",2015-11-29 13:16:04,,1,0,,,
u316339-feed-77573-1-1,opinion,P2P理财,http://licai.p2peye.com/u316339/feed-77573-1-1.html,18907193655,,"#r##n#                                            自认为相对安全以及收益结合的组合。#r##n#                                                        ",2016-02-29 10:51:20,,0,0,,,
u318534-feed-9088-1-1,opinion,P2P理财,http://licai.p2peye.com/u318534/feed-9088-1-1.html,fandandan,,"#r##n#                                            365易贷的担保标不太保险，他们的其他标还是可以的#r##n#                                                        ",2015-11-29 14:45:01,,1,0,,,
u204768-feed-10881-1-1,opinion,P2P理财,http://licai.p2peye.com/u204768/feed-10881-1-1.html,从此肆无忌惮,,"#r##n#                                            投资期虽然短，但是这一两年大事还不少，最近还在想P2P怎么这么久没有爆炸性新闻出来了？刚刚看天眼首页，发现我错过了好多。不管是出于眼红还是平台真存在问题，大多数人是在等着看e租宝笑话的。#n##r##n#                                                        ",2015-12-04 18:24:38,,1,0,,,
u358737-feed-45443-1-1,opinion,P2P理财,http://licai.p2peye.com/u358737/feed-45443-1-1.html,天得利,,"#r##n#                                            我的投资，目前只有一个#r##n#                                                        ",2016-01-20 21:17:42,,1,0,,,
u350679-feed-33276-1-1,opinion,P2P理财,http://licai.p2peye.com/u350679/feed-33276-1-1.html,sujp,,"#r##n#                                            我的投资分享给大家看看，提提意见#r##n#                                                        ",2016-01-07 15:19:33,,1,0,,,
u343257-feed-21636-1-1,opinion,P2P理财,http://licai.p2peye.com/u343257/feed-21636-1-1.html,shaolanyi,,"#r##n#                                            填的待收。大伙看一下，。人人我我  我为人人#r##n#                                                        ",2015-12-23 11:12:10,,0,1,,,
u151656-feed-61569-1-1,opinion,P2P理财,http://licai.p2peye.com/u151656/feed-61569-1-1.html,x080,,"#r##n#                                            投资P2P3年,尚未踩雷，坚信鸡蛋放在不同安全孵化器中更可靠，更保险，网贷一点要耳听八方眼观四路，相信但不全信专家和专业研究机构，成功拒绝了E租宝上门推销#r##n#                                                        ",2016-02-14 19:58:00,,1,0,,,
u355606-feed-66437-1-1,opinion,P2P理财,http://licai.p2peye.com/u355606/feed-66437-1-1.html,苏格兰没有底,,"#r##n#                                            在朋友的再三推荐下（死缠烂打之下），于是乎开始入手 投资互联金融理财。#n#首先呢，我反正是什么都不懂，老老实实的把钱存在银行，也不懂什么理财，说白了就是没几个钱，拿什么理财哦。孩子奶粉钱都不够呀，真是一把心酸一把泪，等等、、、让我先哭会儿吧~#n#我多年的兄弟，好哥们！他以前是炒股的，亏了很多，已经剁手了（不再炒股了），他是闲不住的人，于是呢，就开始做互联网金融理财，他不忍心看我这样下去（总算有良心），他知道我是个胆小的人，就死缠烂打让我跟着他入手 投资互联金融理财。#n#拿了部分钱来投资，反正跟着他试试吧，最近才知道有多赚可以分享，大伙儿帮我看看呢，我的兄弟应该不会坑我吧~#r##n#                                                        ",2016-02-19 17:22:31,,1,0,,,
u154812-feed-7046-1-1,opinion,P2P理财,http://licai.p2peye.com/u154812/feed-7046-1-1.html,不知魏晋,,"#r##n#                                            新投了2个平台，桔子理财和宜人贷！！！#r##n#                                                        ",2015-11-15 14:13:39,,1,0,,,
u327755-feed-28544-1-1,opinion,P2P理财,http://licai.p2peye.com/u327755/feed-28544-1-1.html,佳哥,,"#r##n#                                            分享一下，欢迎互动交流！#r##n#                                                        ",2016-01-01 17:20:09,,0,1,,,
u169528-feed-19490-1-1,opinion,P2P理财,http://licai.p2peye.com/u169528/feed-19490-1-1.html,magicfish007,,"#r##n#                                            网贷嘉年华投了中瑞财富和小牛在线小玩玩，中瑞财富主要是天天签到都可以领签证码，这么大的诚意，不投资感觉不好意思。#r##n#                                                        ",2015-12-19 18:00:47,,0,0,,,
